"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 24 03:29:00 GMT 2022","Mon Oct 24 03:29:06 GMT 2022","6562","","Checkers game test suite","","Checkers game test suite","Scenario - ","Scenario - ",""
