"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 24 03:33:44 GMT 2022","Mon Oct 24 03:33:52 GMT 2022","8039","","Checkers game test suite","","Checkers game test suite","Scenario - ","Scenario - ",""
